date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:35:38	28791/28791	---M--	200	added ('OK')	image/gif	etag:%22d62e40-7077-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/and.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/and.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:39	132/132	U-----	200	untouched ('OK')	text/html	etag:%22d62e47-84-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andis-dot.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andis-dot.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:39	61741/61741	---M--	200	added ('OK')	image/gif	etag:%22d62e3e-f12d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/addze.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/addze.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:40	32983/32983	---M--	200	added ('OK')	image/gif	etag:%22d62e42-80d7-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andc.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andc.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:40	119/119	U-----	200	untouched ('OK')	text/html	etag:%22d62e4a-77-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/b.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/b.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:41	13677/13677	---M--	200	added ('OK')	image/gif	etag:%22d62e46-356d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andis-dot.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andis-dot.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:41	162/162	U-----	200	untouched ('OK')	text/html	etag:%22d62e4e-a2-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:41	29939/29939	---M--	200	added ('OK')	image/gif	etag:%22d62e44-74f3-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andi-dot.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/andi-dot.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:43	155/155	U-----	200	untouched ('OK')	text/html	etag:%22d62e51-9b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:47	56064/56064	---M--	200	added ('OK')	image/gif	etag:%22d62e49-db00-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/b.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/b.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:50	53176/53176	---M--	200	added ('OK')	image/gif	etag:%22d62e4d-cfb8-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc-2.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc-2.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:51	152/152	U-----	200	untouched ('OK')	text/html	etag:%22d62e54-98-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:52	30295/30295	---M--	200	added ('OK')	image/gif	etag:%22d62e50-7657-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr-2.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr-2.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:55	90732/90732	---M--	200	added ('OK')	image/gif	etag:%22d62e4c-1626c-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc-1.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bc-1.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:56	123/123	U-----	200	untouched ('OK')	text/html	etag:%22d62e56-7b-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmp.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmp.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:57	90645/90645	---M--	200	added ('OK')	image/gif	etag:%22d62e4f-16215-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr-1.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bcctr-1.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:57	125/125	U-----	200	untouched ('OK')	text/html	etag:%22d62e58-7d-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpi.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpi.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:58	37020/37020	---M--	200	added ('OK')	image/gif	etag:%22d62e53-909c-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr-2.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr-2.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:35:59	125/125	U-----	200	untouched ('OK')	text/html	etag:%22d62e5a-7d-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpl.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpl.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:04	53573/53573	---M--	200	added ('OK')	image/gif	etag:%22d62e55-d145-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmp.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmp.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:04	86559/86559	---M--	200	added ('OK')	image/gif	etag:%22d62e52-1521f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr-1.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/bclr-1.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:05	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e5c-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpli.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpli.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:05	53107/53107	---M--	200	added ('OK')	image/gif	etag:%22d62e57-cf73-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpi.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpi.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:06	54121/54121	---M--	200	added ('OK')	image/gif	etag:%22d62e59-d369-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpl.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpl.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:09	129/129	U-----	200	untouched ('OK')	text/html	etag:%22d62e5f-81-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cntlzw.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cntlzw.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:10	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e61-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crand.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crand.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:10	129/129	U-----	200	untouched ('OK')	text/html	etag:%22d62e63-81-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crandc.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crandc.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:11	53667/53667	---M--	200	added ('OK')	image/gif	etag:%22d62e5b-d1a3-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpli.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cmpli.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:12	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e65-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/creqv.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/creqv.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:14	41945/41945	---M--	200	added ('OK')	image/gif	etag:%22d62e5e-a3d9-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cntlzw.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cntlzw.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:15	129/129	U-----	200	untouched ('OK')	text/html	etag:%22d62e67-81-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnand.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnand.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:15	37696/37696	---M--	200	added ('OK')	image/gif	etag:%22d62e60-9340-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crand.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crand.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:16	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e69-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnor.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnor.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:16	37811/37811	---M--	200	added ('OK')	image/gif	etag:%22d62e62-93b3-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crandc.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crandc.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:17	125/125	U-----	200	untouched ('OK')	text/html	etag:%22d62e6b-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cror.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cror.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:17	42592/42592	---M--	200	added ('OK')	image/gif	etag:%22d62e64-a660-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/creqv.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/creqv.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:18	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e6d-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crorc.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crorc.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:20	15304/15304	---M--	200	added ('OK')	image/gif	etag:%22d62e6a-3bc8-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cror.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/cror.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:20	36965/36965	---M--	200	added ('OK')	image/gif	etag:%22d62e66-9065-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnand.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnand.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:20	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e6f-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crxor.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crxor.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:21	39192/39192	---M--	200	added ('OK')	image/gif	etag:%22d62e68-9918-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnor.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crnor.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:21	152/152	U-----	200	untouched ('OK')	text/html	etag:%22d62e72-98-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:23	38476/38476	---M--	200	added ('OK')	image/gif	etag:%22d62e6c-964c-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crorc.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crorc.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:24	155/155	U-----	200	untouched ('OK')	text/html	etag:%22d62e75-9b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:26	39513/39513	---M--	200	added ('OK')	image/gif	etag:%22d62e6e-9a59-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crxor.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/crxor.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:26	27525/27525	---M--	200	added ('OK')	image/gif	etag:%22d62e71-6b85-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw-2.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw-2.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:27	123/123	U-----	200	untouched ('OK')	text/html	etag:%22d62e77-7b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/eqv.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/eqv.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:31	27478/27478	---M--	200	added ('OK')	image/gif	etag:%22d62e74-6b56-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu-2.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu-2.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:31	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e79-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsb.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsb.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:33	31889/31889	---M--	200	added ('OK')	image/gif	etag:%22d62e76-7c91-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/eqv.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/eqv.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:33	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e7b-7f-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsh.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsh.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:34	87447/87447	---M--	200	added ('OK')	image/gif	etag:%22d62e70-15597-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw-1.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divw-1.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:35	123/123	U-----	200	untouched ('OK')	text/html	etag:%22d62e7e-7b-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbz.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbz.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:36	82174/82174	---M--	200	added ('OK')	image/gif	etag:%22d62e73-140fe-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu-1.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/divwu-1.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:36	125/125	U-----	200	untouched ('OK')	text/html	etag:%22d62e80-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzu.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzu.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:37	36188/36188	---M--	200	added ('OK')	image/gif	etag:%22d62e78-8d5c-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsb.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsb.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:38	127/127	U-----	200	untouched ('OK')	text/html	etag:%22d62e82-7f-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzux.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzux.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:39	27736/27736	---M--	200	added ('OK')	image/gif	etag:%22d62e7d-6c58-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbz.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbz.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:39	39674/39674	---M--	200	added ('OK')	image/gif	etag:%22d62e7a-9afa-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsh.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/extsh.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:39	125/125	U-----	200	untouched ('OK')	text/html	etag:%22d62e84-7d-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzx.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzx.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:40	123/123	U-----	200	untouched ('OK')	text/html	etag:%22d62e86-7b-45351e5a38d40%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lha.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lha.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:41	32946/32946	---M--	200	added ('OK')	image/gif	etag:%22d62e7f-80b2-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzu.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzu.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:41	125/125	U-----	200	untouched ('OK')	text/html	etag:%22d62e88-7d-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhau.html	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lhau.html	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
18:36:42	34505/34505	---M--	200	added ('OK')	image/gif	etag:%22d62e81-86c9-45351e5944b00%22	http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzux.gif	C:/Documents%20and%20Settings/Administrator/My%20Documents/git/l1j_client/powerpc/powerpc/pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/lbzux.gif	(from http://pds.twi.tudelft.nl/vakken/in101/labcourse/instruction-set/)
